Ag_ppm,Al_per,As_ppm,Ba_ppm,Be_ppm,Bi_ppm,Ca_per,Cd_ppm,Ce_ppm,Co_ppm,Cr_ppm,Cs_ppm,Cu_ppm,Fe_per,Ga_ppm,Ge_ppm,Hf_ppm,K_per,La_ppm,Mg_per,Mn_ppm,Mo_ppm,Na_per,Nb_ppm,Ni_ppm,P_ppm,Pb_ppm,Rb_ppm,Re_ppm,S_per,Sb_ppm,Sc_ppm,Se_ppm,Sn_ppm,Sr_ppm,Ta_ppm,Te_ppm,Th_ppm,Ti_per,Tl_ppm,U_ppm,V_ppm,W_ppm,Y_ppm,Zn_ppm,Zr_ppm,target_Au,is_synthetic,Au_ppm,East,North,Level
0.194,6.180000000000001,10.46,1119.71,0.89,0.05,0.7199999999999999,0.12,46.44000000000001,4.869999999999999,8.719999999999999,5.09,59.89999999999999,1.18,13.290000000000001,0.08,0.19999999999999998,4.14,25.89999999999999,0.16,157.23000000000002,0.4600000000000001,1.2400000000000002,2.81,4.24,101.42000000000002,22.190000000000005,115.06,0.001,0.12,0.9599999999999999,2.74,0.5,0.38,213.41999999999993,0.42999999999999994,0.025,18.670000000000005,0.08,1.05,5.58,12.340000000000003,0.9200000000000002,10.09,13.580000000000004,3.46,0,0,0.0025,6160.0,3987.0,887.0
0.45299999999999996,0.58,4.68,36.24999999999999,0.12,0.6800000000000002,0.37,0.05,2.86,32.290000000000006,29.99,0.71,353.0500000000001,5.3500000000000005,6.13,0.025,0.19999999999999998,0.12,1.45,0.03,114.16999999999999,41.96999999999999,0.01,0.74,3.0500000000000003,103.19999999999999,4.719999999999999,5.879999999999999,0.001,1.46,3.4699999999999998,2.48,0.5,0.74,16.08,0.05,0.378,0.61,0.06,0.12,0.22,24.72,0.4,1.5100000000000002,6.79,6.7299999999999995,0,0,0.0025,5415.241,6352.257,1292.149
1.186,3.9900000000000007,49.1,171.09999999999997,0.52,0.07,0.07,1.4100000000000001,23.580000000000005,5.739999999999999,21.42,4.380000000000001,13.010000000000002,1.7000000000000002,8.709999999999999,0.05,1.09,1.73,9.309999999999999,0.12,516.7699999999999,2.76,0.04,2.29,3.13,338.69000000000017,320.64999999999986,117.53999999999999,0.001,0.01,12.889999999999999,4.840000000000001,0.5,1.05,6.749999999999999,0.19999999999999998,0.05,2.66,0.18,1.08,0.8,40.279999999999994,1.5200000000000002,5.41,220.99999999999997,53.13,0,0,0.008,5596.648,7870.94,671.0
0.30999999999999994,1.04,15.73,76.17000000000002,0.21,0.57,0.28,0.05,3.42,1.4700000000000002,26.169999999999998,0.9200000000000002,38.74999999999999,3.3899999999999997,4.64,0.05,0.21,0.33999999999999997,1.7400000000000002,0.12,136.99000000000004,0.52,0.07,1.3,1.4100000000000001,146.13000000000002,18.320000000000004,24.46,0.001,0.15,8.14,1.97,0.5,0.89,13.039999999999997,0.08,0.234,0.71,0.09,0.19,0.11,31.83,1.2800000000000002,1.22,17.78,5.83,0,0,0.009,6527.582,5117.217,1130.799
0.135,8.280000000000001,14.99,681.2399999999999,1.21,0.33999999999999997,1.3,0.12,36.400000000000006,11.599999999999998,21.730000000000004,15.54,21.460000000000008,3.48,19.480000000000004,0.11,2.9199999999999995,1.9799999999999998,17.840000000000003,1.22,849.6000000000003,1.01,2.19,7.629999999999998,8.169999999999998,731.8799999999999,17.61,73.40000000000003,0.002,0.41000000000000003,1.7400000000000002,11.810000000000002,1.0,1.9999999999999996,352.63000000000005,0.61,0.182,9.4,0.33,0.65,2.9600000000000004,92.01000000000002,0.8200000000000001,16.770000000000003,69.88,77.08999999999999,0,0,0.0025,6846.0,7551.0,1097.0
0.086,6.960000000000001,1.4100000000000001,487.34999999999985,1.3599999999999999,0.14,1.9299999999999997,0.13,41.72,7.340000000000002,13.410000000000004,7.13,29.830000000000005,2.75,15.509999999999998,0.11,2.35,1.3599999999999999,23.189999999999998,0.94,635.26,0.19,2.25,6.960000000000001,3.95,360.37,8.08,55.130000000000024,0.001,0.005,0.41000000000000003,8.829999999999998,0.5,1.6399999999999997,349.6999999999999,0.48,0.161,6.7299999999999995,0.28,0.55,1.9099999999999997,59.13999999999998,0.99,18.48,65.04999999999997,81.72,0,0,0.0025,5850.0,6456.0,1323.0
0.02,7.710000000000001,5.43,446.90000000000003,0.9500000000000001,0.05,4.06,0.11,29.18,18.25,27.339999999999996,5.670000000000001,21.510000000000005,5.34,19.09,0.06,3.3500000000000005,0.76,15.520000000000003,2.6100000000000003,664.2499999999999,0.57,2.01,7.1899999999999995,9.72,724.1699999999998,6.820000000000001,13.260000000000002,0.001,0.01,2.08,17.429999999999996,0.5,1.63,345.14000000000016,0.4600000000000001,0.025,4.279999999999999,0.48,0.33,1.16,148.26999999999998,0.77,13.439999999999998,91.79999999999998,112.61999999999999,0,0,0.0025,10005.0,9001.0,1187.0
0.933,9.810000000000002,46.25,244.20000000000005,1.54,0.05,0.13,2.2,45.459999999999994,13.299999999999999,54.710000000000015,11.920000000000002,12.09,4.279999999999999,19.540000000000003,0.08,2.3,2.25,17.04,0.22,2093.399999999999,1.33,1.01,7.539999999999999,14.509999999999998,762.6200000000002,215.98999999999995,107.48999999999997,0.001,0.01,13.020000000000001,15.400000000000002,0.5,0.4,23.79,0.6800000000000002,0.025,10.910000000000004,0.42999999999999994,1.05,3.2800000000000002,111.44999999999996,1.63,14.210000000000003,404.19999999999993,64.73999999999998,0,0,0.0025,10857.0,8825.0,1159.0
1.9129999999999998,6.109999999999999,32.08,201.65000000000003,1.04,0.41999999999999993,0.06,1.97,25.729999999999997,2.8199999999999994,20.0,11.559999999999999,19.750000000000004,2.48,12.229999999999999,0.06,1.85,2.16,12.229999999999999,0.30999999999999994,335.34999999999997,6.290000000000001,0.05,4.02,3.36,641.6799999999998,386.66999999999996,157.77999999999997,0.001,0.01,11.57,8.37,1.0,1.4300000000000002,17.600000000000005,0.32,0.09299999999999999,5.06,0.3,1.32,1.25,75.27000000000002,2.29,9.450000000000001,377.3499999999999,67.64,0,0,0.0025,5604.457,7862.093,673.0
1.737,1.4199999999999997,10.239999999999998,74.65000000000003,0.30999999999999994,0.005,0.08,0.08,3.4699999999999998,3.8099999999999996,20.86,5.17,9.24,1.4300000000000002,3.7899999999999996,0.025,0.37,0.42999999999999994,1.6399999999999997,0.25,230.55999999999995,4.48,0.02,0.8400000000000001,7.169999999999998,202.68999999999997,31.450000000000003,35.96999999999999,0.001,0.005,31.749999999999996,2.3900000000000006,0.5,0.27,11.35,0.06,0.025,0.5900000000000001,0.08,0.35,0.1,37.89000000000001,0.28,1.6599999999999997,189.95000000000007,15.610000000000001,0,0,0.085,6729.996,7747.946,1013.359
0.182,8.250000000000002,16.059999999999995,513.6799999999997,0.97,0.26,0.11,0.05,41.82000000000001,1.46,5.03,9.359999999999998,5.379999999999999,2.73,17.71,0.06,1.97,3.38,26.730000000000004,0.3,121.55999999999996,3.9800000000000004,0.12,5.16,1.82,468.39,9.440000000000001,201.69999999999993,0.001,0.16999999999999998,3.32,7.249999999999998,0.5,1.89,22.099999999999998,0.39,0.025,9.630000000000003,0.18,1.4100000000000001,2.13,58.42000000000002,0.19,8.87,15.550000000000002,79.05000000000003,0,0,0.008,4816.15,6131.683,1178.0
0.19,1.54,7.59,31.960000000000004,0.24,0.05,1.17,0.05,5.78,2.35,14.339999999999998,0.91,9.760000000000002,1.09,3.7899999999999996,0.025,0.30999999999999994,0.03,2.8699999999999997,1.68,244.4600000000001,0.67,0.01,1.5900000000000003,2.8699999999999997,108.70999999999998,6.19,1.9299999999999997,0.001,0.13,2.6800000000000006,1.49,0.5,0.30999999999999994,20.540000000000003,0.11,0.025,0.71,0.06,0.05,2.26,63.99000000000001,0.5,1.46,31.840000000000007,14.830000000000002,0,0,0.0025,5107.2,8320.5,361.0
3.854,8.189999999999998,2052.3100000000004,408.46000000000004,1.4,0.21,0.16999999999999998,0.4699999999999999,45.510000000000005,15.039999999999997,32.980000000000004,17.14,18.650000000000002,3.6900000000000004,17.16,0.15,1.69,2.99,25.679999999999996,0.23000000000000004,582.6499999999997,6.030000000000001,0.09,7.31,4.460000000000001,442.7199999999999,40.07000000000001,174.51999999999992,0.001,0.005,2291.4,13.330000000000002,1.03,1.85,35.800000000000004,0.5,0.055,5.040000000000001,0.38,1.85,1.4,108.44999999999996,7.620000000000001,13.16,130.58999999999997,67.78999999999998,1,0,0.191,8247.33,8642.427,1007.0
0.301,1.3899999999999997,52.32000000000001,31.689999999999998,0.16999999999999998,0.06,0.01,0.05,13.11,0.37,18.240000000000002,1.33,5.58,1.09,3.0300000000000002,0.025,0.38,0.52,5.789999999999999,0.02,34.11,0.77,0.03,3.01,1.21,94.09999999999998,13.979999999999997,21.18,0.001,0.02,14.549999999999999,1.05,0.5,0.48,11.509999999999998,0.18,0.025,1.8399999999999999,0.1,0.3,0.28,11.35,0.8800000000000001,2.26,3.1100000000000003,12.099999999999998,0,0,0.0025,4685.0,7904.0,320.0
0.21600000000000003,1.44,6.499999999999999,67.97,0.4699999999999999,0.005,0.03,0.06,6.759999999999999,3.42,10.319999999999997,4.14,5.59,0.81,3.57,0.08,0.18,0.41000000000000003,2.86,0.16,604.7199999999998,1.4199999999999997,0.02,0.4,4.05,142.39999999999995,3.0999999999999996,25.259999999999998,0.001,0.01,47.61,1.77,0.5,0.1,14.869999999999997,0.025,0.025,0.4,0.03,0.28,0.11,22.969999999999995,0.32,1.9099999999999997,18.62,10.259999999999998,0,0,0.0025,7802.957,6929.993,1350.519
0.051,8.330000000000002,3.01,461.70000000000016,1.4700000000000002,0.23000000000000004,2.6100000000000003,0.08,43.629999999999995,4.03,6.120000000000001,4.63,3.57,2.0499999999999994,16.43,0.09,1.85,2.62,19.78,0.35,475.6799999999999,0.22,2.19,8.430000000000001,1.09,476.75,12.279999999999998,98.00999999999999,0.001,0.13,0.86,5.529999999999999,0.5,2.0299999999999994,256.9199999999999,0.75,0.05,8.689999999999998,0.24,0.79,2.48,24.919999999999998,0.91,14.999999999999998,35.59000000000001,64.15999999999998,0,0,0.0025,5896.0,6012.0,1207.0
0.194,6.400000000000001,2.9199999999999995,321.49,1.8999999999999997,0.05,1.27,0.8,58.979999999999976,0.64,3.14,3.6500000000000004,3.5300000000000002,1.56,14.999999999999998,0.08,2.7699999999999996,1.9999999999999996,33.24,0.11,568.3399999999998,1.82,1.79,7.5200000000000005,0.5,127.39,27.83,106.61000000000001,0.001,0.02,1.5900000000000003,9.149999999999999,0.5,2.66,61.78999999999997,0.81,0.025,16.58,0.08,0.9200000000000002,3.84,3.83,0.30999999999999994,17.530000000000005,95.72999999999996,94.14000000000001,0,0,0.009,6076.893,7066.71,1156.0
1.175,4.8,11.44,204.15000000000003,0.67,0.11,0.06,0.05,18.199999999999996,5.17,13.14,6.529999999999999,6.22,2.04,10.879999999999999,0.1,1.4,1.7400000000000002,9.72,0.33999999999999997,641.4,1.68,0.19999999999999998,3.5599999999999996,3.1700000000000004,423.1199999999999,6.540000000000002,101.39,0.001,0.07,12.77,6.880000000000002,0.5,0.75,12.349999999999998,0.2899999999999999,0.025,5.17,0.16,1.1,1.11,48.1,1.01,6.37,33.29999999999999,44.13,0,0,0.013,7333.999,7453.029,1280.549
0.011,7.750000000000001,2.33,1408.32,1.4199999999999997,0.05,2.49,0.11,50.84,4.61,4.15,5.869999999999999,11.43,2.6000000000000005,18.469999999999995,0.11,3.21,2.88,24.780000000000005,0.33,912.0500000000003,1.5100000000000002,3.1899999999999995,12.519999999999998,0.9500000000000001,794.1499999999996,11.799999999999999,108.17000000000004,0.001,0.02,4.07,8.290000000000001,0.5,3.2499999999999996,153.39000000000001,0.89,0.025,6.9399999999999995,0.26,0.65,1.8100000000000003,31.289999999999996,1.5700000000000003,16.190000000000005,68.74999999999997,108.55999999999996,0,0,0.0025,11263.732,7832.584,1230.37
0.12,5.76,16.709999999999997,83.03999999999999,0.48,0.19,3.5399999999999996,0.35,24.439999999999998,12.5,25.809999999999995,1.44,7.930000000000001,5.749999999999999,14.82,0.14,1.3,0.45000000000000007,10.410000000000002,2.85,2103.3199999999997,0.36,0.14,4.42,10.16,426.7000000000001,52.419999999999995,22.03,0.001,0.02,11.079999999999998,10.98,0.5,0.97,148.48000000000005,0.27,0.025,3.0999999999999996,0.32,0.2899999999999999,0.77,105.16999999999999,0.91,8.280000000000001,152.19999999999993,35.309999999999995,0,0,0.0025,10896.122,5998.548,1514.0
0.389,4.6899999999999995,9.25,257.5799999999999,0.55,0.11,1.04,0.13,20.79,7.1899999999999995,24.10000000000001,9.810000000000002,33.31,4.5,10.430000000000001,0.07,0.69,2.26,12.77,0.74,462.8999999999998,2.58,0.35,3.63,4.1,497.88000000000005,10.079999999999998,166.02000000000007,0.001,0.08,8.620000000000001,8.51,0.5,0.97,106.26,0.23000000000000004,0.264,2.01,0.23000000000000004,1.6100000000000003,0.6000000000000001,74.28999999999999,1.31,9.98,37.24000000000001,19.420000000000005,0,0,0.058,4692.994,6235.841,1096.0
0.345,1.73,6.440000000000001,74.03000000000002,0.3,0.005,1.44,0.05,6.25,2.6800000000000006,25.520000000000003,1.54,4.3100000000000005,1.48,2.6100000000000003,0.025,0.4,0.5,2.74,0.25,518.8200000000003,0.4,0.08,1.07,2.3199999999999994,182.50000000000006,4.47,37.03,0.001,0.005,30.340000000000003,3.22,0.5,0.30999999999999994,22.88,0.06,0.025,0.77,0.08,0.33,0.21,26.950000000000003,1.14,3.1100000000000003,23.599999999999998,10.650000000000002,1,0,0.176,6550.153,7726.833,969.0
0.171,4.44,45.510000000000005,494.0,0.52,0.1,0.3,0.05,8.819999999999999,3.64,12.110000000000001,4.27,6.740000000000002,3.0,16.379999999999995,0.09,1.49,2.17,3.64,0.22,93.63,9.1,0.04,2.85,1.2,434.28000000000003,5.76,147.76999999999998,0.001,0.01,9.670000000000002,10.329999999999998,0.5,0.67,18.089999999999996,0.18,0.025,3.32,0.25,1.34,0.86,112.13000000000002,1.8700000000000003,4.67,10.120000000000001,60.159999999999975,0,0,0.006,5739.666,6437.321,1336.0
0.118,2.5200000000000005,4.279999999999999,202.38999999999993,0.4,0.005,2.24,0.08,10.550000000000004,4.98,19.410000000000004,4.78,5.3100000000000005,1.68,6.619999999999999,0.06,0.62,1.07,5.44,0.36,489.85000000000014,0.25,0.03,1.53,3.38,278.4500000000001,2.31,58.93000000000001,0.001,0.005,27.520000000000007,4.52,0.5,0.4600000000000001,35.52000000000001,0.1,0.025,1.17,0.11,0.64,0.32,39.91,1.3899999999999997,4.6899999999999995,29.390000000000008,26.36,0,0,0.0025,6164.288,7407.268,1009.0
0.28,6.26,3.18,802.3899999999999,1.58,0.19999999999999998,0.06,0.05,41.8,0.53,4.98,6.02,5.06,1.4,13.880000000000004,0.025,3.44,2.76,21.929999999999996,0.07,235.6899999999999,1.65,1.9999999999999996,7.3900000000000015,1.75,138.92,14.199999999999998,140.95000000000002,0.001,0.02,1.29,2.8999999999999995,0.5,2.07,116.96,0.67,0.025,16.160000000000004,0.07,1.08,4.06,1.08,1.0,13.51,31.650000000000002,124.50999999999998,0,0,0.0025,8460.0,4754.0,1137.0
0.528,6.740000000000002,1.48,719.3600000000002,1.73,0.2899999999999999,0.26,0.86,53.2,0.7199999999999999,1.03,1.21,0.8500000000000001,1.23,14.789999999999997,0.07,3.09,2.0299999999999994,26.849999999999998,0.06,520.59,0.8,2.86,6.23,0.61,117.65000000000005,151.88,101.07999999999998,0.001,0.005,1.2400000000000002,8.719999999999999,0.5,3.0599999999999996,104.16999999999996,0.69,0.025,14.079999999999998,0.08,0.75,2.9600000000000004,4.359999999999999,0.21,15.219999999999999,184.99,84.35,0,0,0.0025,6761.0,8006.0,932.0
0.22700000000000004,8.56,3.0500000000000003,727.5399999999997,1.27,0.08,2.72,0.11,56.52,14.96,25.060000000000002,13.56,6.3100000000000005,3.8599999999999994,17.46,0.21,1.3899999999999997,2.09,26.179999999999993,1.25,941.4700000000003,0.15,1.49,7.3999999999999995,8.600000000000001,458.96,9.7,143.34,0.001,0.06,3.5499999999999994,16.999999999999996,0.5,1.4,223.72000000000003,0.42999999999999994,0.025,4.889999999999999,0.42999999999999994,1.54,1.09,142.91000000000003,1.49,26.570000000000004,65.08999999999997,48.34,0,0,0.007,4921.0,6629.0,1051.0
0.195,7.94,4.359999999999999,505.76000000000016,0.9599999999999999,0.05,2.56,0.05,40.29999999999999,20.179999999999993,39.470000000000006,12.09,22.14999999999999,4.6899999999999995,15.740000000000002,0.05,1.45,2.1399999999999997,18.809999999999995,2.17,876.7,0.3,0.8500000000000001,6.6499999999999995,17.759999999999998,906.5200000000001,10.82,130.07999999999996,0.001,0.06,2.2700000000000005,14.999999999999998,0.5,0.86,154.18,0.44,0.025,3.0700000000000003,0.4,1.14,0.87,128.18000000000006,1.68,12.160000000000002,96.58999999999997,56.98000000000001,0,0,0.0025,7765.708,5612.842,1399.449
0.09299999999999999,8.269999999999998,5.55,404.8700000000001,0.9200000000000002,0.25,2.25,0.08,23.039999999999992,16.310000000000002,23.66,5.47,15.920000000000003,4.39,19.49,0.19,1.92,1.2,10.399999999999999,2.0299999999999994,694.56,0.3,2.49,6.160000000000001,8.250000000000002,652.9800000000002,10.930000000000003,45.47999999999999,0.001,0.005,7.91,16.169999999999998,0.5,1.31,516.0899999999999,0.41999999999999993,0.025,1.92,0.4699999999999999,0.79,0.78,155.57999999999998,0.74,13.059999999999997,83.79999999999998,47.38,0,0,0.0025,6618.0,7235.0,1093.0
0.021,9.349999999999998,2.79,620.1500000000002,2.07,0.05,5.480000000000001,0.1,66.93000000000002,16.89,45.05999999999999,11.550000000000002,47.50999999999999,4.49,21.790000000000003,0.18,0.9599999999999999,2.33,33.11000000000001,1.8999999999999997,727.4899999999998,4.5,1.15,16.62,26.4,851.6000000000001,7.730000000000001,82.53000000000003,0.016,0.89,1.58,15.650000000000004,1.0,1.5100000000000002,377.29999999999984,1.07,0.097,9.380000000000003,0.53,0.79,2.08,128.67999999999998,1.06,27.140000000000008,52.13999999999999,22.68,0,0,0.011,13423.401,7979.578,962.0
0.095,3.12,3.5300000000000002,148.93999999999997,0.33,0.05,2.3799999999999994,0.06,14.039999999999997,6.34,18.450000000000003,1.53,5.49,2.6400000000000006,7.029999999999999,0.025,0.38,0.33,6.37,0.8500000000000001,749.7799999999999,0.55,0.37,1.75,4.05,323.7199999999999,3.8,17.799999999999997,0.001,0.01,11.530000000000001,5.05,0.5,0.63,145.50000000000003,0.12,0.082,0.9799999999999999,0.13,0.15,0.37,54.59999999999998,0.4,7.570000000000002,45.33,15.240000000000002,0,0,0.018,4492.05,6485.318,883.0
5.297,8.610000000000001,2011.5899999999997,734.8699999999998,0.55,7.290000000000002,0.05,0.05,28.759999999999998,0.38,16.999999999999996,1.69,18.28,1.7600000000000002,23.210000000000004,0.025,0.5,3.9299999999999997,13.750000000000002,0.57,33.8,2.8400000000000003,0.12,5.03,1.27,63.90000000000001,55.02999999999998,149.37000000000003,0.001,0.1,15.679999999999996,18.580000000000002,1.01,8.48,20.79,0.36,0.8149999999999998,3.7500000000000004,0.30999999999999994,1.16,0.8,104.45999999999997,5.879999999999999,3.76,9.53,19.540000000000003,1,0,0.17,11747.495,5863.982,1459.979
0.354,2.66,9.479999999999999,89.86999999999999,0.35,0.05,7.090000000000001,0.33999999999999997,13.519999999999998,6.4799999999999995,17.110000000000003,5.42,6.120000000000001,1.9400000000000002,5.449999999999999,0.025,1.02,0.6800000000000002,5.28,0.51,967.0699999999999,0.83,0.05,1.77,4.41,286.12000000000006,6.15,51.16,0.001,0.01,39.209999999999994,4.8100000000000005,0.5,0.55,92.38000000000002,0.14,0.025,1.72,0.13,0.4699999999999999,0.54,40.23,0.63,6.059999999999999,41.73,38.14999999999999,0,0,0.007,9332.496,6908.476,1409.0
2.218,2.3,145.09000000000006,181.59000000000006,0.27,0.05,1.68,12.030000000000001,8.330000000000002,8.189999999999998,21.050000000000004,4.5,21.510000000000005,3.59,5.12,0.025,0.52,0.62,3.42,0.57,1042.6900000000005,4.039999999999999,0.26,1.2800000000000002,4.35,217.37999999999994,116.39,46.02000000000001,0.001,0.11,31.470000000000002,3.4499999999999997,0.5,0.4,49.59000000000001,0.09,0.025,0.9300000000000002,0.1,0.52,0.42999999999999994,43.47999999999999,0.55,3.9699999999999998,883.9399999999999,30.91,1,0,0.227,9452.0,6471.0,1492.0
0.066,8.07,5.670000000000001,796.2099999999998,1.11,0.05,1.8700000000000003,0.1,36.88000000000001,21.129999999999995,58.14999999999999,5.89,23.210000000000004,6.069999999999999,21.240000000000002,0.1,4.25,1.53,16.62,2.6000000000000005,5321.459999999997,0.25,2.9400000000000004,7.640000000000001,13.889999999999999,920.8799999999997,18.46,34.58,0.001,0.01,23.91,19.219999999999995,0.5,1.4100000000000001,216.67000000000004,0.57,0.025,4.43,0.6000000000000001,0.91,1.2,179.44000000000005,0.89,14.270000000000001,723.1199999999999,160.69999999999993,0,0,0.0025,10186.511,8728.796,1107.0
0.252,6.56,1.23,1053.6,1.7099999999999997,0.16,0.8,0.12,53.96000000000002,1.99,16.65,1.77,6.519999999999998,1.6599999999999997,15.21,0.1,2.73,2.21,25.18,0.14,455.8599999999999,1.96,2.9299999999999997,7.640000000000001,1.26,149.48000000000005,164.76999999999998,67.62000000000002,0.001,0.005,0.9200000000000002,10.319999999999997,0.5,3.44,199.42999999999998,0.65,0.025,14.039999999999997,0.11,0.77,3.84,10.650000000000002,0.39,26.78,44.52000000000001,78.86000000000003,0,0,0.0025,4129.443,6633.987,605.0
0.677,0.22,1.58,20.279999999999998,0.025,0.05,0.1,0.1,1.03,0.97,33.53,0.36,3.71,0.71,0.71,0.025,0.05,0.02,0.25,0.21,278.2700000000001,0.44,0.01,0.18,4.18,21.17,7.180000000000001,1.19,0.001,0.01,0.6599999999999999,0.37,0.5,0.1,5.4,0.025,0.025,0.11,0.01,0.05,1.2,6.34,0.1,0.42999999999999994,8.78,0.9599999999999999,0,0,0.0025,4420.576,7520.641,382.0
58.21900000000001,2.35,10.46,66.29999999999998,0.36,0.06,0.18,2.25,6.610000000000002,4.32,10.039999999999997,3.1899999999999995,68.83000000000001,2.36,5.78,0.05,0.44,0.45000000000000007,3.09,0.48,1152.2900000000002,0.81,0.02,0.9799999999999999,2.3799999999999994,178.54000000000008,573.0599999999997,33.31999999999999,0.001,0.005,79.47000000000001,2.67,1.0,0.42999999999999994,9.280000000000001,0.09,0.183,1.37,0.05,0.28,0.53,27.970000000000002,0.30999999999999994,3.9699999999999998,525.7100000000002,16.190000000000005,1,0,1.103,7349.0,7315.0,1268.0
2.444,1.12,14.82,76.09999999999997,0.39,0.05,0.08,2.16,1.54,1.31,12.77,2.59,73.99999999999997,1.54,2.8300000000000005,0.06,0.11,0.41000000000000003,0.73,0.05,440.17999999999995,1.11,0.01,0.27,0.81,134.91000000000003,199.32999999999993,22.499999999999993,0.001,0.07,38.38000000000001,0.91,0.5,4.43,10.989999999999998,0.025,0.473,0.21,0.02,0.25,0.11,19.219999999999995,0.19999999999999998,0.5900000000000001,355.63,3.8599999999999994,0,0,0.041,8163.963,6310.01,1422.299
